chat_id,patient_id,language,user_input,intent,timestamp
C05735,PID-150373,telugu,What is my eligibility status?,trial_inquiry,2025-08-27 17:18:12.665534
C05736,PID-641979,english,Am I eligible for heart disease study?,general_info,2025-08-27 16:18:12.665534
C05737,PID-697260,english,I want to participate in research,trial_inquiry,2025-08-27 15:18:12.665534
C05738,PID-861582,hindi,What is my eligibility status?,participation_request,2025-08-27 14:18:12.665534
C05739,PID-306877,hindi,Show me hypertension trials,general_info,2025-08-27 13:18:12.665534
C05740,PID-859869,english,How do I join a trial?,trial_inquiry,2025-08-27 12:18:12.665534
C05741,PID-566756,kannada,Show me hypertension trials,participation_request,2025-08-27 11:18:12.665534
C05742,PID-940922,english,Am I eligible for heart disease study?,eligibility_check,2025-08-27 10:18:12.665534
C05743,PID-668474,english,What are the requirements?,general_info,2025-08-27 09:18:12.665534
C05744,PID-400812,english,Is there anything for migraines?,eligibility_check,2025-08-27 08:18:12.665534
C05745,PID-835812,english,What trials are available for diabetes?,eligibility_check,2025-08-27 07:18:12.665534
C05746,PID-579904,english,What is my eligibility status?,trial_inquiry,2025-08-27 06:18:12.665534
C05747,PID-623431,kannada,Show me hypertension trials,eligibility_check,2025-08-27 05:18:12.665534
C05748,PID-626343,kannada,I want to participate in research,eligibility_check,2025-08-27 04:18:12.665534
C05749,PID-942715,english,Tell me about cancer research,eligibility_check,2025-08-27 03:18:12.665534
C05750,PID-503940,hindi,What trials are available for diabetes?,general_info,2025-08-27 02:18:12.665534
C05751,PID-365737,english,I want to participate in research,eligibility_check,2025-08-27 01:18:12.665534
C05752,PID-279426,hindi,Tell me about cancer research,participation_request,2025-08-27 00:18:12.665534
C05753,PID-638885,hindi,I want to participate in research,participation_request,2025-08-26 23:18:12.665534
C05754,PID-566880,hindi,Tell me about cancer research,eligibility_check,2025-08-26 22:18:12.665534
C05755,PID-166295,english,I want to participate in research,general_info,2025-08-26 21:18:12.665534
C05756,PID-590599,english,What is my eligibility status?,eligibility_check,2025-08-26 20:18:12.665534
C05757,PID-748658,hindi,Can you help me find a doctor?,general_info,2025-08-26 19:18:12.665534
C05758,PID-452070,kannada,I want to participate in research,participation_request,2025-08-26 18:18:12.665534
C05759,PID-852919,english,What is my eligibility status?,general_info,2025-08-26 17:18:12.665534
C05760,PID-390273,kannada,Tell me about cancer research,eligibility_check,2025-08-26 16:18:12.665534
C05761,PID-787358,english,What is my eligibility status?,trial_inquiry,2025-08-26 15:18:12.665534
C05762,PID-559175,english,What trials are available for diabetes?,trial_inquiry,2025-08-26 14:18:12.665534
C05763,PID-460949,english,How do I join a trial?,eligibility_check,2025-08-26 13:18:12.665534
C05764,PID-487979,kannada,What is my eligibility status?,participation_request,2025-08-26 12:18:12.665534
C05765,PID-776547,english,What are the requirements?,eligibility_check,2025-08-26 11:18:12.665534
C05766,PID-987098,kannada,Can you help me find a doctor?,general_info,2025-08-26 10:18:12.665534
C05767,PID-342823,telugu,Tell me about cancer research,general_info,2025-08-26 09:18:12.665534
C05768,PID-405410,hindi,What trials are available for diabetes?,trial_inquiry,2025-08-26 08:18:12.665534
C05769,PID-235440,kannada,How do I join a trial?,eligibility_check,2025-08-26 07:18:12.665534
C05770,PID-105051,kannada,Can you help me find a doctor?,eligibility_check,2025-08-26 06:18:12.665534
C05771,PID-924439,english,Can you help me find a doctor?,general_info,2025-08-26 05:18:12.665534
C05772,PID-929779,english,I want to participate in research,trial_inquiry,2025-08-26 04:18:12.665534
C05773,PID-849492,hindi,Show me hypertension trials,participation_request,2025-08-26 03:18:12.665534
C05774,PID-361240,english,How do I join a trial?,trial_inquiry,2025-08-26 02:18:12.665534
C05775,PID-748189,hindi,Show me hypertension trials,trial_inquiry,2025-08-26 01:18:12.665534
C05776,PID-799694,english,What are the requirements?,participation_request,2025-08-26 00:18:12.665534
C05777,PID-877992,english,How do I join a trial?,participation_request,2025-08-25 23:18:12.665534
C05778,PID-140973,english,Am I eligible for heart disease study?,general_info,2025-08-25 22:18:12.665534
C05779,PID-255932,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-25 21:18:12.665534
C05780,PID-155944,english,Can you help me find a doctor?,general_info,2025-08-25 20:18:12.665534
C05781,PID-690617,english,Am I eligible for heart disease study?,eligibility_check,2025-08-25 19:18:12.665534
C05782,PID-581483,english,I want to participate in research,general_info,2025-08-25 18:18:12.665534
C05783,PID-534182,hindi,Is there anything for migraines?,trial_inquiry,2025-08-25 17:18:12.665534
C05784,PID-477648,english,I want to participate in research,participation_request,2025-08-25 16:18:12.665534
C05785,PID-466003,kannada,Is there anything for migraines?,eligibility_check,2025-08-25 15:18:12.665534
C05786,PID-237025,english,What is my eligibility status?,eligibility_check,2025-08-25 14:18:12.665534
C05787,PID-678752,hindi,What trials are available for diabetes?,eligibility_check,2025-08-25 13:18:12.665534
C05788,PID-539902,english,I want to participate in research,eligibility_check,2025-08-25 12:18:12.665534
C05789,PID-783008,english,Can you help me find a doctor?,general_info,2025-08-25 11:18:12.665534
C05790,PID-700211,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-08-25 10:18:12.665534
C05791,PID-632638,hindi,Tell me about cancer research,general_info,2025-08-25 09:18:12.665534
C05792,PID-927772,english,Show me hypertension trials,participation_request,2025-08-25 08:18:12.665534
C05793,PID-637438,telugu,What are the requirements?,participation_request,2025-08-25 07:18:12.665534
C05794,PID-690317,english,Is there anything for migraines?,general_info,2025-08-25 06:18:12.665534
C05795,PID-508735,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-25 05:18:12.665534
C05796,PID-315694,english,Am I eligible for heart disease study?,participation_request,2025-08-25 04:18:12.665534
C05797,PID-229152,hindi,I want to participate in research,trial_inquiry,2025-08-25 03:18:12.665534
C05798,PID-167744,english,What trials are available for diabetes?,general_info,2025-08-25 02:18:12.665534
C05799,PID-681021,english,What is my eligibility status?,trial_inquiry,2025-08-25 01:18:12.665534
C05800,PID-912214,english,Is there anything for migraines?,general_info,2025-08-25 00:18:12.665534
C05801,PID-203730,english,What trials are available for diabetes?,eligibility_check,2025-08-24 23:18:12.665534
C05802,PID-969419,hindi,Is there anything for migraines?,eligibility_check,2025-08-24 22:18:12.665534
C05803,PID-653606,english,Tell me about cancer research,general_info,2025-08-24 21:18:12.665534
C05804,PID-308181,telugu,What are the requirements?,eligibility_check,2025-08-24 20:18:12.665534
C05805,PID-378923,english,Is there anything for migraines?,eligibility_check,2025-08-24 19:18:12.665534
C05806,PID-300689,telugu,I want to participate in research,trial_inquiry,2025-08-24 18:18:12.665534
C05807,PID-828655,english,What is my eligibility status?,participation_request,2025-08-24 17:18:12.665534
C05808,PID-349269,hindi,Tell me about cancer research,trial_inquiry,2025-08-24 16:18:12.665534
C05809,PID-608412,telugu,I want to participate in research,eligibility_check,2025-08-24 15:18:12.665534
C05810,PID-584429,hindi,What is my eligibility status?,eligibility_check,2025-08-24 14:18:12.665534
C05811,PID-341146,english,Tell me about cancer research,participation_request,2025-08-24 13:18:12.665534
C05812,PID-351284,english,I want to participate in research,eligibility_check,2025-08-24 12:18:12.665534
C05813,PID-515122,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-24 11:18:12.665534
C05814,PID-422222,english,What is my eligibility status?,eligibility_check,2025-08-24 10:18:12.665534
C05815,PID-592164,english,What is my eligibility status?,general_info,2025-08-24 09:18:12.665534
C05816,PID-247577,hindi,Tell me about cancer research,participation_request,2025-08-24 08:18:12.665534
C05817,PID-690936,english,Can you help me find a doctor?,eligibility_check,2025-08-24 07:18:12.665534
C05818,PID-910792,hindi,Show me hypertension trials,participation_request,2025-08-24 06:18:12.665534
C05819,PID-962947,english,Can you help me find a doctor?,participation_request,2025-08-24 05:18:12.665534
C05820,PID-120872,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-24 04:18:12.665534
C05821,PID-887396,english,I want to participate in research,trial_inquiry,2025-08-24 03:18:12.665534
C05822,PID-728858,hindi,How do I join a trial?,eligibility_check,2025-08-24 02:18:12.665534
C05823,PID-325947,kannada,Can you help me find a doctor?,eligibility_check,2025-08-24 01:18:12.665534
C05824,PID-407056,english,Tell me about cancer research,general_info,2025-08-24 00:18:12.665534
C05825,PID-579556,english,What trials are available for diabetes?,general_info,2025-08-23 23:18:12.665534
C05826,PID-403037,kannada,What trials are available for diabetes?,trial_inquiry,2025-08-23 22:18:12.665534
C05827,PID-811616,english,Can you help me find a doctor?,trial_inquiry,2025-08-23 21:18:12.665534
C05828,PID-701266,kannada,Can you help me find a doctor?,general_info,2025-08-23 20:18:12.665534
C05829,PID-248247,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-08-23 19:18:12.665534
C05830,PID-138603,telugu,What are the requirements?,participation_request,2025-08-23 18:18:12.665534
C05831,PID-107553,english,Show me hypertension trials,general_info,2025-08-23 17:18:12.665534
C05832,PID-717043,english,Tell me about cancer research,participation_request,2025-08-23 16:18:12.665534
C05833,PID-653529,hindi,How do I join a trial?,general_info,2025-08-23 15:18:12.665534
C05834,PID-818088,english,Is there anything for migraines?,trial_inquiry,2025-08-23 14:18:12.665534
C05835,PID-304214,kannada,What is my eligibility status?,eligibility_check,2025-08-23 13:18:12.665534
C05836,PID-133482,english,Am I eligible for heart disease study?,eligibility_check,2025-08-23 12:18:12.665534
C05837,PID-816206,kannada,What are the requirements?,trial_inquiry,2025-08-23 11:18:12.665534
C05838,PID-835216,hindi,What are the requirements?,eligibility_check,2025-08-23 10:18:12.665534
C05839,PID-218481,hindi,Can you help me find a doctor?,eligibility_check,2025-08-23 09:18:12.665534
C05840,PID-763869,hindi,Am I eligible for heart disease study?,general_info,2025-08-23 08:18:12.665534
C05841,PID-934421,english,Can you help me find a doctor?,participation_request,2025-08-23 07:18:12.665534
C05842,PID-976012,english,What are the requirements?,eligibility_check,2025-08-23 06:18:12.665534
C05843,PID-412170,english,What are the requirements?,general_info,2025-08-23 05:18:12.665534
C05844,PID-199536,kannada,Can you help me find a doctor?,general_info,2025-08-23 04:18:12.665534
C05845,PID-882868,kannada,What is my eligibility status?,eligibility_check,2025-08-23 03:18:12.665534
C05846,PID-148535,kannada,What trials are available for diabetes?,eligibility_check,2025-08-23 02:18:12.665534
C05847,PID-948720,english,How do I join a trial?,eligibility_check,2025-08-23 01:18:12.665534
C05848,PID-432314,english,Show me hypertension trials,eligibility_check,2025-08-23 00:18:12.665534
C05849,PID-292588,english,Am I eligible for heart disease study?,general_info,2025-08-22 23:18:12.665534
C05850,PID-278166,english,What trials are available for diabetes?,trial_inquiry,2025-08-22 22:18:12.665534
C05851,PID-322827,hindi,Can you help me find a doctor?,eligibility_check,2025-08-22 21:18:12.665534
C05852,PID-799455,english,I want to participate in research,trial_inquiry,2025-08-22 20:18:12.665534
C05853,PID-744524,english,Can you help me find a doctor?,general_info,2025-08-22 19:18:12.665534
C05854,PID-801574,english,What is my eligibility status?,general_info,2025-08-22 18:18:12.665534
C05855,PID-626986,english,Tell me about cancer research,eligibility_check,2025-08-22 17:18:12.665534
C05856,PID-182506,english,Show me hypertension trials,trial_inquiry,2025-08-22 16:18:12.665534
C05857,PID-327902,english,What is my eligibility status?,eligibility_check,2025-08-22 15:18:12.665534
C05858,PID-818178,english,What trials are available for diabetes?,eligibility_check,2025-08-22 14:18:12.665534
C05859,PID-783820,english,Am I eligible for heart disease study?,participation_request,2025-08-22 13:18:12.665534
C05860,PID-378509,english,How do I join a trial?,general_info,2025-08-22 12:18:12.665534
C05861,PID-519569,english,What trials are available for diabetes?,participation_request,2025-08-22 11:18:12.665534
C05862,PID-893820,english,Show me hypertension trials,general_info,2025-08-22 10:18:12.665534
C05863,PID-807941,english,What are the requirements?,eligibility_check,2025-08-22 09:18:12.665534
C05864,PID-480263,hindi,Am I eligible for heart disease study?,general_info,2025-08-22 08:18:12.665534
C05865,PID-361220,hindi,Can you help me find a doctor?,trial_inquiry,2025-08-22 07:18:12.665534
C05866,PID-544424,english,What are the requirements?,trial_inquiry,2025-08-22 06:18:12.665534
C05867,PID-862118,hindi,Tell me about cancer research,eligibility_check,2025-08-22 05:18:12.665534
C05868,PID-234521,english,What trials are available for diabetes?,general_info,2025-08-22 04:18:12.665534
C05869,PID-920420,english,What trials are available for diabetes?,trial_inquiry,2025-08-22 03:18:12.665534
C05870,PID-253991,hindi,Is there anything for migraines?,participation_request,2025-08-22 02:18:12.665534
C05871,PID-211357,english,Tell me about cancer research,trial_inquiry,2025-08-22 01:18:12.665534
C05872,PID-663875,english,What is my eligibility status?,participation_request,2025-08-22 00:18:12.665534
C05873,PID-166224,english,What is my eligibility status?,participation_request,2025-08-21 23:18:12.665534
C05874,PID-859657,kannada,Can you help me find a doctor?,trial_inquiry,2025-08-21 22:18:12.665534
C05875,PID-816973,hindi,What trials are available for diabetes?,eligibility_check,2025-08-21 21:18:12.665534
C05876,PID-457976,english,What is my eligibility status?,participation_request,2025-08-21 20:18:12.665534
C05877,PID-428804,kannada,What trials are available for diabetes?,eligibility_check,2025-08-21 19:18:12.665534
C05878,PID-289457,telugu,How do I join a trial?,general_info,2025-08-21 18:18:12.665534
C05879,PID-869169,english,How do I join a trial?,general_info,2025-08-21 17:18:12.665534
C05880,PID-830328,english,Is there anything for migraines?,eligibility_check,2025-08-21 16:18:12.665534
C05881,PID-931036,english,How do I join a trial?,participation_request,2025-08-21 15:18:12.665534
C05882,PID-926456,english,How do I join a trial?,eligibility_check,2025-08-21 14:18:12.665534
C05883,PID-588157,english,Am I eligible for heart disease study?,participation_request,2025-08-21 13:18:12.665534
C05884,PID-427574,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-21 12:18:12.665534
C05885,PID-623606,kannada,Can you help me find a doctor?,eligibility_check,2025-08-21 11:18:12.665534
C05886,PID-230752,english,What are the requirements?,trial_inquiry,2025-08-21 10:18:12.665534
C05887,PID-254244,english,Am I eligible for heart disease study?,participation_request,2025-08-21 09:18:12.665534
C05888,PID-813499,english,Show me hypertension trials,eligibility_check,2025-08-21 08:18:12.665534
C05889,PID-925921,hindi,What is my eligibility status?,participation_request,2025-08-21 07:18:12.665534
C05890,PID-643282,english,Is there anything for migraines?,general_info,2025-08-21 06:18:12.665534
C05891,PID-612178,english,Is there anything for migraines?,eligibility_check,2025-08-21 05:18:12.665534
C05892,PID-190604,english,Can you help me find a doctor?,trial_inquiry,2025-08-21 04:18:12.665534
C05893,PID-610521,english,Can you help me find a doctor?,participation_request,2025-08-21 03:18:12.665534
C05894,PID-863529,english,What trials are available for diabetes?,eligibility_check,2025-08-21 02:18:12.665534
C05895,PID-923935,hindi,What is my eligibility status?,participation_request,2025-08-21 01:18:12.665534
C05896,PID-827378,english,What is my eligibility status?,general_info,2025-08-21 00:18:12.665534
C05897,PID-238443,english,What is my eligibility status?,general_info,2025-08-20 23:18:12.665534
C05898,PID-164559,english,Can you help me find a doctor?,trial_inquiry,2025-08-20 22:18:12.665534
C05899,PID-618374,english,What is my eligibility status?,general_info,2025-08-20 21:18:12.665534
C05900,PID-831827,english,Is there anything for migraines?,trial_inquiry,2025-08-20 20:18:12.665534
C05901,PID-881822,kannada,How do I join a trial?,trial_inquiry,2025-08-20 19:18:12.665534
C05902,PID-151775,english,How do I join a trial?,trial_inquiry,2025-08-20 18:18:12.665534
C05903,PID-911570,english,What is my eligibility status?,general_info,2025-08-20 17:18:12.665534
C05904,PID-649698,english,What is my eligibility status?,trial_inquiry,2025-08-20 16:18:12.665534
C05905,PID-266789,kannada,Tell me about cancer research,trial_inquiry,2025-08-20 15:18:12.665534
C05906,PID-436085,hindi,How do I join a trial?,trial_inquiry,2025-08-20 14:18:12.665534
C05907,PID-846434,kannada,What are the requirements?,trial_inquiry,2025-08-20 13:18:12.665534
C05908,PID-209180,english,What are the requirements?,eligibility_check,2025-08-20 12:18:12.665534
C05909,PID-640081,telugu,I want to participate in research,general_info,2025-08-20 11:18:12.665534
C05910,PID-271559,english,Can you help me find a doctor?,general_info,2025-08-20 10:18:12.665534
C05911,PID-800737,english,Tell me about cancer research,eligibility_check,2025-08-20 09:18:12.665534
C05912,PID-557733,telugu,Am I eligible for heart disease study?,participation_request,2025-08-20 08:18:12.665534
C05913,PID-271455,english,Show me hypertension trials,trial_inquiry,2025-08-20 07:18:12.665534
C05914,PID-726059,english,Am I eligible for heart disease study?,general_info,2025-08-20 06:18:12.665534
C05915,PID-786868,english,What are the requirements?,general_info,2025-08-20 05:18:12.665534
C05916,PID-808380,english,What trials are available for diabetes?,trial_inquiry,2025-08-20 04:18:12.665534
C05917,PID-646457,english,I want to participate in research,participation_request,2025-08-20 03:18:12.665534
C05918,PID-999677,english,Am I eligible for heart disease study?,eligibility_check,2025-08-20 02:18:12.665534
C05919,PID-660814,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-20 01:18:12.665534
C05920,PID-546541,hindi,What are the requirements?,general_info,2025-08-20 00:18:12.665534
C05921,PID-172417,hindi,Show me hypertension trials,trial_inquiry,2025-08-19 23:18:12.665534
C05922,PID-615405,hindi,Tell me about cancer research,general_info,2025-08-19 22:18:12.665534
C05923,PID-413145,english,Am I eligible for heart disease study?,general_info,2025-08-19 21:18:12.665534
C05924,PID-982316,english,Can you help me find a doctor?,trial_inquiry,2025-08-19 20:18:12.665534
C05925,PID-933027,english,Am I eligible for heart disease study?,participation_request,2025-08-19 19:18:12.665534
C05926,PID-955408,english,I want to participate in research,trial_inquiry,2025-08-19 18:18:12.665534
C05927,PID-838701,english,What are the requirements?,general_info,2025-08-19 17:18:12.665534
C05928,PID-858607,kannada,What are the requirements?,trial_inquiry,2025-08-19 16:18:12.665534
C05929,PID-451715,english,Tell me about cancer research,trial_inquiry,2025-08-19 15:18:12.665534
C05930,PID-167374,telugu,Is there anything for migraines?,participation_request,2025-08-19 14:18:12.665534
C05931,PID-523210,hindi,What trials are available for diabetes?,participation_request,2025-08-19 13:18:12.665534
C05932,PID-556879,english,What are the requirements?,trial_inquiry,2025-08-19 12:18:12.665534
C05933,PID-514698,hindi,Can you help me find a doctor?,general_info,2025-08-19 11:18:12.665534
C05934,PID-745025,english,Tell me about cancer research,trial_inquiry,2025-08-19 10:18:12.665534
C05935,PID-742462,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-19 09:18:12.665534
C05936,PID-443645,english,What trials are available for diabetes?,eligibility_check,2025-08-19 08:18:12.665534
C05937,PID-175304,english,What is my eligibility status?,trial_inquiry,2025-08-19 07:18:12.665534
C05938,PID-331807,english,How do I join a trial?,participation_request,2025-08-19 06:18:12.665534
C05939,PID-184553,english,Am I eligible for heart disease study?,general_info,2025-08-19 05:18:12.665534
C05940,PID-760521,kannada,What are the requirements?,trial_inquiry,2025-08-19 04:18:12.665534
C05941,PID-988740,english,What is my eligibility status?,general_info,2025-08-19 03:18:12.665534
C05942,PID-538613,english,How do I join a trial?,trial_inquiry,2025-08-19 02:18:12.665534
C05943,PID-494476,english,How do I join a trial?,general_info,2025-08-19 01:18:12.665534
C05944,PID-730240,kannada,Tell me about cancer research,eligibility_check,2025-08-19 00:18:12.665534
C05945,PID-676376,english,What is my eligibility status?,eligibility_check,2025-08-18 23:18:12.665534
C05946,PID-564882,english,I want to participate in research,general_info,2025-08-18 22:18:12.665534
C05947,PID-231100,hindi,Show me hypertension trials,general_info,2025-08-18 21:18:12.665534
C05948,PID-228089,english,What are the requirements?,eligibility_check,2025-08-18 20:18:12.665534
C05949,PID-967549,english,Show me hypertension trials,participation_request,2025-08-18 19:18:12.665534
C05950,PID-332730,english,What is my eligibility status?,eligibility_check,2025-08-18 18:18:12.665534
C05951,PID-675880,telugu,Am I eligible for heart disease study?,trial_inquiry,2025-08-18 17:18:12.665534
C05952,PID-187392,english,What is my eligibility status?,eligibility_check,2025-08-18 16:18:12.665534
C05953,PID-904176,english,Is there anything for migraines?,participation_request,2025-08-18 15:18:12.665534
C05954,PID-440439,english,Show me hypertension trials,general_info,2025-08-18 14:18:12.665534
C05955,PID-277371,english,What trials are available for diabetes?,general_info,2025-08-18 13:18:12.665534
C05956,PID-998189,english,I want to participate in research,eligibility_check,2025-08-18 12:18:12.665534
C05957,PID-985417,hindi,How do I join a trial?,participation_request,2025-08-18 11:18:12.665534
C05958,PID-424561,hindi,Can you help me find a doctor?,eligibility_check,2025-08-18 10:18:12.665534
C05959,PID-903266,english,How do I join a trial?,participation_request,2025-08-18 09:18:12.665534
C05960,PID-156362,english,Show me hypertension trials,eligibility_check,2025-08-18 08:18:12.665534
C05961,PID-963116,english,What is my eligibility status?,general_info,2025-08-18 07:18:12.665534
C05962,PID-996005,hindi,Show me hypertension trials,eligibility_check,2025-08-18 06:18:12.665534
C05963,PID-590399,hindi,Show me hypertension trials,general_info,2025-08-18 05:18:12.665534
C05964,PID-837504,english,What trials are available for diabetes?,general_info,2025-08-18 04:18:12.665534
C05965,PID-982536,hindi,How do I join a trial?,general_info,2025-08-18 03:18:12.665534
C05966,PID-990282,kannada,What are the requirements?,participation_request,2025-08-18 02:18:12.665534
C05967,PID-312456,english,What are the requirements?,general_info,2025-08-18 01:18:12.665534
C05968,PID-537364,kannada,Am I eligible for heart disease study?,general_info,2025-08-18 00:18:12.665534
C05969,PID-905920,hindi,How do I join a trial?,eligibility_check,2025-08-17 23:18:12.665534
C05970,PID-129885,english,Show me hypertension trials,eligibility_check,2025-08-17 22:18:12.665534
C05971,PID-248289,english,Is there anything for migraines?,trial_inquiry,2025-08-17 21:18:12.665534
C05972,PID-514580,telugu,How do I join a trial?,participation_request,2025-08-17 20:18:12.665534
C05973,PID-797764,english,I want to participate in research,participation_request,2025-08-17 19:18:12.665534
C05974,PID-373404,english,How do I join a trial?,participation_request,2025-08-17 18:18:12.665534
C05975,PID-663985,hindi,What is my eligibility status?,participation_request,2025-08-17 17:18:12.665534
C05976,PID-867530,english,What are the requirements?,eligibility_check,2025-08-17 16:18:12.665534
C05977,PID-732429,english,Is there anything for migraines?,trial_inquiry,2025-08-17 15:18:12.665534
C05978,PID-128478,hindi,What are the requirements?,participation_request,2025-08-17 14:18:12.665534
C05979,PID-456665,hindi,What are the requirements?,general_info,2025-08-17 13:18:12.665534
C05980,PID-853765,english,Can you help me find a doctor?,eligibility_check,2025-08-17 12:18:12.665534
C05981,PID-263603,english,Am I eligible for heart disease study?,general_info,2025-08-17 11:18:12.665534
C05982,PID-163447,english,Show me hypertension trials,trial_inquiry,2025-08-17 10:18:12.665534
C05983,PID-351084,hindi,Is there anything for migraines?,eligibility_check,2025-08-17 09:18:12.665534
C05984,PID-637561,english,Is there anything for migraines?,participation_request,2025-08-17 08:18:12.665534
C05985,PID-365609,kannada,Show me hypertension trials,participation_request,2025-08-17 07:18:12.665534
C05986,PID-459720,hindi,What is my eligibility status?,trial_inquiry,2025-08-17 06:18:12.665534
C05987,PID-245513,telugu,Show me hypertension trials,eligibility_check,2025-08-17 05:18:12.665534
C05988,PID-400290,english,I want to participate in research,trial_inquiry,2025-08-17 04:18:12.665534
C05989,PID-743645,hindi,Am I eligible for heart disease study?,general_info,2025-08-17 03:18:12.665534
C05990,PID-243598,english,What is my eligibility status?,trial_inquiry,2025-08-17 02:18:12.665534
C05991,PID-209368,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-08-17 01:18:12.665534
C05992,PID-898359,telugu,What trials are available for diabetes?,eligibility_check,2025-08-17 00:18:12.666671
C05993,PID-942943,english,What trials are available for diabetes?,eligibility_check,2025-08-16 23:18:12.666671
C05994,PID-824758,kannada,Show me hypertension trials,general_info,2025-08-16 22:18:12.666671
C05995,PID-787484,english,What is my eligibility status?,general_info,2025-08-16 21:18:12.666671
C05996,PID-856120,english,What are the requirements?,trial_inquiry,2025-08-16 20:18:12.666671
C05997,PID-256629,english,How do I join a trial?,general_info,2025-08-16 19:18:12.666671
C05998,PID-378652,english,I want to participate in research,participation_request,2025-08-16 18:18:12.666671
C05999,PID-658801,english,How do I join a trial?,participation_request,2025-08-16 17:18:12.666671
C06000,PID-676164,english,Tell me about cancer research,participation_request,2025-08-16 16:18:12.666671
C06001,PID-234659,english,What trials are available for diabetes?,participation_request,2025-08-16 15:18:12.666671
C06002,PID-428157,kannada,Show me hypertension trials,participation_request,2025-08-16 14:18:12.666671
C06003,PID-871131,english,Can you help me find a doctor?,eligibility_check,2025-08-16 13:18:12.666671
C06004,PID-466784,english,Tell me about cancer research,trial_inquiry,2025-08-16 12:18:12.666671
C06005,PID-840971,hindi,Show me hypertension trials,eligibility_check,2025-08-16 11:18:12.666671
C06006,PID-701460,english,I want to participate in research,participation_request,2025-08-16 10:18:12.666671
C06007,PID-299294,english,Can you help me find a doctor?,eligibility_check,2025-08-16 09:18:12.666671
C06008,PID-858432,english,How do I join a trial?,trial_inquiry,2025-08-16 08:18:12.666671
C06009,PID-322495,english,Can you help me find a doctor?,trial_inquiry,2025-08-16 07:18:12.666671
C06010,PID-624636,english,Tell me about cancer research,trial_inquiry,2025-08-16 06:18:12.666671
C06011,PID-612976,hindi,What are the requirements?,trial_inquiry,2025-08-16 05:18:12.666671
C06012,PID-119623,english,Can you help me find a doctor?,trial_inquiry,2025-08-16 04:18:12.666671
C06013,PID-924996,telugu,Tell me about cancer research,general_info,2025-08-16 03:18:12.666671
C06014,PID-385662,hindi,Tell me about cancer research,participation_request,2025-08-16 02:18:12.666671
C06015,PID-891190,english,Show me hypertension trials,participation_request,2025-08-16 01:18:12.666671
C06016,PID-604826,english,What is my eligibility status?,participation_request,2025-08-16 00:18:12.666671
C06017,PID-864973,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-08-15 23:18:12.666671
C06018,PID-951546,english,I want to participate in research,general_info,2025-08-15 22:18:12.666671
C06019,PID-564913,english,What is my eligibility status?,participation_request,2025-08-15 21:18:12.666671
C06020,PID-890309,hindi,Is there anything for migraines?,participation_request,2025-08-15 20:18:12.666671
C06021,PID-201779,english,Can you help me find a doctor?,general_info,2025-08-15 19:18:12.666671
C06022,PID-290471,telugu,What are the requirements?,participation_request,2025-08-15 18:18:12.666671
C06023,PID-269913,english,What trials are available for diabetes?,trial_inquiry,2025-08-15 17:18:12.666671
C06024,PID-588153,english,What trials are available for diabetes?,eligibility_check,2025-08-15 16:18:12.666671
C06025,PID-930737,hindi,How do I join a trial?,eligibility_check,2025-08-15 15:18:12.666671
C06026,PID-938033,english,I want to participate in research,eligibility_check,2025-08-15 14:18:12.666671
C06027,PID-994518,hindi,I want to participate in research,eligibility_check,2025-08-15 13:18:12.666671
C06028,PID-581206,english,How do I join a trial?,eligibility_check,2025-08-15 12:18:12.666671
C06029,PID-161737,kannada,What are the requirements?,trial_inquiry,2025-08-15 11:18:12.666671
C06030,PID-850774,kannada,I want to participate in research,eligibility_check,2025-08-15 10:18:12.666671
C06031,PID-313258,hindi,Show me hypertension trials,general_info,2025-08-15 09:18:12.666671
C06032,PID-627135,english,I want to participate in research,general_info,2025-08-15 08:18:12.666671
C06033,PID-225621,english,Tell me about cancer research,participation_request,2025-08-15 07:18:12.666671
C06034,PID-478183,english,Show me hypertension trials,trial_inquiry,2025-08-15 06:18:12.666671
C06035,PID-231995,kannada,Am I eligible for heart disease study?,participation_request,2025-08-15 05:18:12.666671
C06036,PID-816185,hindi,I want to participate in research,eligibility_check,2025-08-15 04:18:12.666671
C06037,PID-897663,english,What trials are available for diabetes?,participation_request,2025-08-15 03:18:12.666671
C06038,PID-962511,english,Tell me about cancer research,general_info,2025-08-15 02:18:12.666671
C06039,PID-257879,english,What is my eligibility status?,trial_inquiry,2025-08-15 01:18:12.666671
C06040,PID-505668,english,How do I join a trial?,general_info,2025-08-15 00:18:12.666671
C06041,PID-271375,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-14 23:18:12.666671
C06042,PID-718750,english,Am I eligible for heart disease study?,participation_request,2025-08-14 22:18:12.666671
C06043,PID-782710,english,What are the requirements?,general_info,2025-08-14 21:18:12.666671
